"naps_id","best_lag_a","best_lag_b","best_cor","nonlagged_cor","mean_count"
"101803","no2_bcgov","no2_naps_lag_1",0.99807469475539,0.768120813741439,12171.8
"104301","no2_bcgov","no2_naps_lag_1",0.999732602330217,0.851523399997312,68739.2
"104304","no2_bcgov","no2_naps_lag_1",0.99590591190225,0.805193775842654,15471.6
"105504","no2_bcgov","no2_naps_lag_1",0.999536454672992,0.889494884716146,64074.4
