"naps_id","best_lag_a","best_lag_b","best_cor","nonlagged_cor","mean_count"
"101803","o3_bcgov","o3_naps_lag_1",0.999864906925999,0.953451404436833,19191.6
"102201","o3_bcgov","o3_naps_lag_1",0.944733855023404,0.926431706168601,8128.8
"104301","o3_bcgov","o3_naps_lag_1",0.999633909927206,0.941474534958852,68387.8
"104304","o3_bcgov","o3_naps_lag_1",0.999792106683929,0.958155744999307,15491
"105504","o3_bcgov","o3_naps_lag_1",0.999815677032936,0.946578685797596,65620.8
